#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.165487E-03   0.198879E+08   0.198878E+08   0.232116E+08   0.231391E+08   0.198793E+08   0.198878E+08   0.198879E+08   0.198918E+08  -0.470765E+00   0.103831E+08   0.103831E+08   0.821809E+02
   0.171093E-03   0.198875E+08   0.198874E+08   0.229980E+08   0.229211E+08   0.198782E+08   0.198874E+08   0.198875E+08   0.198914E+08  -0.470754E+00   0.103829E+08   0.103829E+08   0.847460E+02
   0.176890E-03   0.198871E+08   0.198870E+08   0.227717E+08   0.226901E+08   0.198771E+08   0.198869E+08   0.198871E+08   0.198909E+08  -0.470742E+00   0.103827E+08   0.103827E+08   0.873758E+02
   0.182882E-03   0.198866E+08   0.198865E+08   0.225321E+08   0.224456E+08   0.198760E+08   0.198865E+08   0.198866E+08   0.198904E+08  -0.470729E+00   0.103825E+08   0.103824E+08   0.900705E+02
   0.189078E-03   0.198862E+08   0.198860E+08   0.222786E+08   0.221869E+08   0.198747E+08   0.198860E+08   0.198861E+08   0.198899E+08  -0.470716E+00   0.103822E+08   0.103822E+08   0.928297E+02
   0.195484E-03   0.198857E+08   0.198855E+08   0.220105E+08   0.219135E+08   0.198734E+08   0.198855E+08   0.198856E+08   0.198893E+08  -0.470701E+00   0.103819E+08   0.103819E+08   0.956531E+02
   0.202107E-03   0.198851E+08   0.198849E+08   0.217272E+08   0.216246E+08   0.198719E+08   0.198849E+08   0.198851E+08   0.198887E+08  -0.470686E+00   0.103817E+08   0.103816E+08   0.985401E+02
   0.208954E-03   0.198846E+08   0.198844E+08   0.214282E+08   0.213197E+08   0.198704E+08   0.198843E+08   0.198845E+08   0.198881E+08  -0.470670E+00   0.103813E+08   0.103813E+08   0.101490E+03
   0.216033E-03   0.198839E+08   0.198837E+08   0.211128E+08   0.209981E+08   0.198688E+08   0.198837E+08   0.198839E+08   0.198874E+08  -0.470652E+00   0.103810E+08   0.103809E+08   0.104501E+03
   0.223352E-03   0.198833E+08   0.198831E+08   0.207804E+08   0.206594E+08   0.198670E+08   0.198830E+08   0.198832E+08   0.198866E+08  -0.470634E+00   0.103807E+08   0.103806E+08   0.107571E+03
   0.230919E-03   0.198826E+08   0.198823E+08   0.204305E+08   0.203029E+08   0.198652E+08   0.198823E+08   0.198825E+08   0.198859E+08  -0.470614E+00   0.103803E+08   0.103802E+08   0.110700E+03
   0.238743E-03   0.198818E+08   0.198816E+08   0.200626E+08   0.199281E+08   0.198632E+08   0.198815E+08   0.198818E+08   0.198850E+08  -0.470593E+00   0.103799E+08   0.103798E+08   0.113884E+03
   0.246831E-03   0.198810E+08   0.198808E+08   0.196761E+08   0.195345E+08   0.198610E+08   0.198807E+08   0.198810E+08   0.198841E+08  -0.470570E+00   0.103795E+08   0.103794E+08   0.117121E+03
