#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.568825E-04   0.198930E+08   0.198930E+08   0.261117E+08   0.261023E+08   0.198929E+08   0.198930E+08   0.198930E+08   0.198976E+08  -0.470908E+00   0.103859E+08   0.103859E+08   0.292297E+02
   0.588088E-04   0.198930E+08   0.198930E+08   0.260835E+08   0.260734E+08   0.198929E+08   0.198930E+08   0.198930E+08   0.198975E+08  -0.470906E+00   0.103859E+08   0.103859E+08   0.302101E+02
   0.608002E-04   0.198929E+08   0.198929E+08   0.260533E+08   0.260426E+08   0.198928E+08   0.198929E+08   0.198929E+08   0.198975E+08  -0.470905E+00   0.103859E+08   0.103859E+08   0.312228E+02
   0.628590E-04   0.198929E+08   0.198929E+08   0.260212E+08   0.260097E+08   0.198927E+08   0.198929E+08   0.198929E+08   0.198974E+08  -0.470904E+00   0.103858E+08   0.103858E+08   0.322687E+02
   0.649876E-04   0.198928E+08   0.198928E+08   0.259868E+08   0.259746E+08   0.198927E+08   0.198928E+08   0.198928E+08   0.198973E+08  -0.470902E+00   0.103858E+08   0.103858E+08   0.333489E+02
   0.671883E-04   0.198928E+08   0.198927E+08   0.259501E+08   0.259370E+08   0.198926E+08   0.198928E+08   0.198928E+08   0.198973E+08  -0.470900E+00   0.103858E+08   0.103858E+08   0.344642E+02
   0.694635E-04   0.198927E+08   0.198927E+08   0.259109E+08   0.258970E+08   0.198925E+08   0.198927E+08   0.198927E+08   0.198972E+08  -0.470899E+00   0.103857E+08   0.103857E+08   0.356160E+02
   0.718157E-04   0.198926E+08   0.198926E+08   0.258692E+08   0.258543E+08   0.198924E+08   0.198926E+08   0.198926E+08   0.198971E+08  -0.470897E+00   0.103857E+08   0.103857E+08   0.368051E+02
   0.742476E-04   0.198926E+08   0.198925E+08   0.258245E+08   0.258087E+08   0.198923E+08   0.198926E+08   0.198926E+08   0.198971E+08  -0.470895E+00   0.103857E+08   0.103857E+08   0.380327E+02
   0.767618E-04   0.198925E+08   0.198925E+08   0.257769E+08   0.257600E+08   0.198922E+08   0.198925E+08   0.198925E+08   0.198970E+08  -0.470893E+00   0.103856E+08   0.103856E+08   0.392999E+02
   0.793612E-04   0.198924E+08   0.198924E+08   0.257262E+08   0.257081E+08   0.198921E+08   0.198924E+08   0.198924E+08   0.198969E+08  -0.470890E+00   0.103856E+08   0.103856E+08   0.406079E+02
   0.820486E-04   0.198923E+08   0.198923E+08   0.256720E+08   0.256527E+08   0.198920E+08   0.198923E+08   0.198923E+08   0.198968E+08  -0.470888E+00   0.103855E+08   0.103855E+08   0.419577E+02
   0.848270E-04   0.198922E+08   0.198922E+08   0.256142E+08   0.255936E+08   0.198919E+08   0.198922E+08   0.198922E+08   0.198967E+08  -0.470885E+00   0.103855E+08   0.103855E+08   0.433507E+02
   0.876995E-04   0.198921E+08   0.198921E+08   0.255525E+08   0.255305E+08   0.198917E+08   0.198921E+08   0.198921E+08   0.198966E+08  -0.470883E+00   0.103854E+08   0.103854E+08   0.447880E+02
   0.906692E-04   0.198920E+08   0.198920E+08   0.254868E+08   0.254633E+08   0.198916E+08   0.198920E+08   0.198920E+08   0.198965E+08  -0.470880E+00   0.103854E+08   0.103854E+08   0.462707E+02
   0.937395E-04   0.198919E+08   0.198919E+08   0.254167E+08   0.253917E+08   0.198915E+08   0.198919E+08   0.198919E+08   0.198963E+08  -0.470876E+00   0.103853E+08   0.103853E+08   0.478001E+02
   0.969138E-04   0.198918E+08   0.198918E+08   0.253420E+08   0.253153E+08   0.198913E+08   0.198918E+08   0.198918E+08   0.198962E+08  -0.470873E+00   0.103853E+08   0.103853E+08   0.493774E+02
   0.100196E-03   0.198917E+08   0.198916E+08   0.252623E+08   0.252339E+08   0.198911E+08   0.198917E+08   0.198917E+08   0.198961E+08  -0.470869E+00   0.103852E+08   0.103852E+08   0.510038E+02
   0.103589E-03   0.198916E+08   0.198915E+08   0.251774E+08   0.251471E+08   0.198909E+08   0.198915E+08   0.198915E+08   0.198959E+08  -0.470866E+00   0.103851E+08   0.103851E+08   0.526806E+02
   0.107096E-03   0.198914E+08   0.198914E+08   0.250870E+08   0.250547E+08   0.198908E+08   0.198914E+08   0.198914E+08   0.198958E+08  -0.470861E+00   0.103850E+08   0.103850E+08   0.544089E+02
   0.110723E-03   0.198913E+08   0.198912E+08   0.249906E+08   0.249562E+08   0.198905E+08   0.198912E+08   0.198912E+08   0.198956E+08  -0.470857E+00   0.103850E+08   0.103849E+08   0.561901E+02
   0.114472E-03   0.198911E+08   0.198910E+08   0.248880E+08   0.248513E+08   0.198903E+08   0.198911E+08   0.198911E+08   0.198954E+08  -0.470852E+00   0.103849E+08   0.103849E+08   0.580252E+02
   0.118349E-03   0.198909E+08   0.198909E+08   0.247788E+08   0.247397E+08   0.198901E+08   0.198909E+08   0.198909E+08   0.198952E+08  -0.470847E+00   0.103848E+08   0.103848E+08   0.599154E+02
   0.122356E-03   0.198907E+08   0.198907E+08   0.246625E+08   0.246209E+08   0.198898E+08   0.198907E+08   0.198907E+08   0.198950E+08  -0.470842E+00   0.103847E+08   0.103847E+08   0.618619E+02
   0.126500E-03   0.198905E+08   0.198905E+08   0.245388E+08   0.244945E+08   0.198896E+08   0.198905E+08   0.198905E+08   0.198948E+08  -0.470836E+00   0.103846E+08   0.103846E+08   0.638659E+02
   0.130783E-03   0.198903E+08   0.198902E+08   0.244072E+08   0.243601E+08   0.198893E+08   0.198903E+08   0.198903E+08   0.198945E+08  -0.470830E+00   0.103845E+08   0.103844E+08   0.659284E+02
   0.135212E-03   0.198901E+08   0.198900E+08   0.242673E+08   0.242171E+08   0.198890E+08   0.198900E+08   0.198901E+08   0.198943E+08  -0.470823E+00   0.103843E+08   0.103843E+08   0.680505E+02
   0.139791E-03   0.198898E+08   0.198898E+08   0.241185E+08   0.240651E+08   0.198886E+08   0.198898E+08   0.198898E+08   0.198940E+08  -0.470816E+00   0.103842E+08   0.103842E+08   0.702331E+02
   0.144524E-03   0.198896E+08   0.198895E+08   0.239604E+08   0.239037E+08   0.198883E+08   0.198895E+08   0.198896E+08   0.198937E+08  -0.470809E+00   0.103841E+08   0.103840E+08   0.724772E+02
   0.149418E-03   0.198893E+08   0.198892E+08   0.237925E+08   0.237322E+08   0.198879E+08   0.198892E+08   0.198893E+08   0.198934E+08  -0.470801E+00   0.103839E+08   0.103839E+08   0.747835E+02
   0.154478E-03   0.198890E+08   0.198889E+08   0.236143E+08   0.235501E+08   0.198875E+08   0.198889E+08   0.198890E+08   0.198931E+08  -0.470793E+00   0.103838E+08   0.103837E+08   0.771528E+02
   0.159709E-03   0.198887E+08   0.198886E+08   0.234251E+08   0.233570E+08   0.198871E+08   0.198886E+08   0.198887E+08   0.198927E+08  -0.470783E+00   0.103836E+08   0.103836E+08   0.795858E+02
   0.165117E-03   0.198884E+08   0.198882E+08   0.232244E+08   0.231521E+08   0.198866E+08   0.198883E+08   0.198883E+08   0.198923E+08  -0.470774E+00   0.103834E+08   0.103834E+08   0.820829E+02
   0.170709E-03   0.198880E+08   0.198879E+08   0.230117E+08   0.229349E+08   0.198861E+08   0.198879E+08   0.198880E+08   0.198919E+08  -0.470763E+00   0.103832E+08   0.103832E+08   0.846445E+02
   0.176489E-03   0.198876E+08   0.198875E+08   0.227863E+08   0.227049E+08   0.198856E+08   0.198875E+08   0.198876E+08   0.198915E+08  -0.470752E+00   0.103830E+08   0.103830E+08   0.872708E+02
   0.182466E-03   0.198872E+08   0.198870E+08   0.225477E+08   0.224614E+08   0.198850E+08   0.198871E+08   0.198872E+08   0.198910E+08  -0.470741E+00   0.103828E+08   0.103827E+08   0.899619E+02
   0.188644E-03   0.198868E+08   0.198866E+08   0.222951E+08   0.222037E+08   0.198844E+08   0.198866E+08   0.198867E+08   0.198905E+08  -0.470728E+00   0.103826E+08   0.103825E+08   0.927177E+02
   0.195033E-03   0.198863E+08   0.198861E+08   0.220281E+08   0.219313E+08   0.198838E+08   0.198862E+08   0.198863E+08   0.198900E+08  -0.470715E+00   0.103823E+08   0.103823E+08   0.955376E+02
   0.201637E-03   0.198858E+08   0.198856E+08   0.217460E+08   0.216436E+08   0.198831E+08   0.198857E+08   0.198858E+08   0.198895E+08  -0.470700E+00   0.103820E+08   0.103820E+08   0.984210E+02
   0.208465E-03   0.198852E+08   0.198851E+08   0.214482E+08   0.213399E+08   0.198824E+08   0.198851E+08   0.198852E+08   0.198889E+08  -0.470685E+00   0.103818E+08   0.103817E+08   0.101367E+03
   0.215524E-03   0.198847E+08   0.198845E+08   0.211340E+08   0.210196E+08   0.198816E+08   0.198845E+08   0.198846E+08   0.198882E+08  -0.470669E+00   0.103814E+08   0.103814E+08   0.104375E+03
   0.222822E-03   0.198841E+08   0.198838E+08   0.208029E+08   0.206821E+08   0.198807E+08   0.198839E+08   0.198840E+08   0.198875E+08  -0.470652E+00   0.103811E+08   0.103810E+08   0.107442E+03
   0.230368E-03   0.198834E+08   0.198832E+08   0.204544E+08   0.203270E+08   0.198799E+08   0.198832E+08   0.198834E+08   0.198868E+08  -0.470633E+00   0.103808E+08   0.103807E+08   0.110568E+03
   0.238169E-03   0.198827E+08   0.198825E+08   0.200878E+08   0.199536E+08   0.198789E+08   0.198825E+08   0.198827E+08   0.198860E+08  -0.470614E+00   0.103804E+08   0.103803E+08   0.113749E+03
   0.246234E-03   0.198820E+08   0.198817E+08   0.197028E+08   0.195615E+08   0.198779E+08   0.198818E+08   0.198819E+08   0.198852E+08  -0.470593E+00   0.103800E+08   0.103799E+08   0.116983E+03
